PCPC	sp87	2	18.2421875
PCPG	sp87	2	1.390625
PCPT	sp87	2	22.8984375
PCSC	flt 	4	0.0
PCTC	flt 	4	0.0
PDTR	flt 	4	74.7301025390625
PG0C	flt 	4	0.0
PG0R	flt 	4	23.348793029785156
PG1C	flt 	4	0.0
PG2C	flt 	4	0.0
PG3C	flt 	4	0.0
PG4C	flt 	4	0.0
PG5C	flt 	4	0.0
PG6C	flt 	4	0.0
PH0C	flt 	4	0.06002167984843254
PH0R	flt 	4	0.09569457918405533
PH1C	flt 	4	0.023202432319521904
PH1R	flt 	4	0.0655149593949318
PHPC	flt 	4	56.371124267578125
PKBC	flt 	4	0.0
PLDC	flt 	4	0.0
PM0C	flt 	4	4.074718475341797
PM1C	flt 	4	0.0
PMCC	flt 	4	0.0
PO5R	flt 	4	3.3668606281280518
POLR	flt 	4	1.6149356365203857
PORR	flt 	4	2.5252809524536133
PPBR	flt 	4	1.5369789600372314
PSLC	flt 	4	0.8849250674247742
PSTR	flt 	4	78.0672607421875
PULC	flt 	4	0.0
PURC	flt 	4	0.0
PZ0E	flt 	4	82.0
PZ0F	flt 	4	56.86327362060547
PZ0G	flt 	4	56.371124267578125
PZ0T	flt 	4	0.0
PZ1E	flt 	4	82.0
PZ1F	flt 	4	34.24459457397461
PZ1G	flt 	4	33.022361755371094
PZ1T	flt 	4	0.0
PZ2E	flt 	4	70.0
PZ2F	flt 	4	25.412704467773438
PZ2G	flt 	4	23.348793029785156
PZ2T	flt 	4	0.0
PZ3E	flt 	4	16.0
PZ3F	flt 	4	2.4067113399505615
PZ3G	flt 	4	1.6126118898391724
PZ3T	flt 	4	0.0
PZ4E	flt 	4	220.25372314453125
PZ4F	flt 	4	0.3460456132888794
PZ4G	flt 	4	0.1471307873725891
PZ4T	flt 	4	0.0
PZ5E	flt 	4	-9.0
PZ5F	flt 	4	-12.117278099060059
PZ5G	flt 	4	-12.23377513885498
PZ5T	flt 	4	0.0
QCEC	si8 	1	00
QCFE	flt 	4	0.0
QCHA	flt 	4	0.0
QCHE	flt 	4	0.0
QCHa	si8 	1	ff
QCLA	flt 	4	1.0
QCLE	flt 	4	0.8252730369567871
QCLV	ui8 	1	91.0
QCLa	si8 	1	02
QCLv	flt 	4	0.3650546073913574
QCPE	flt 	4	0.0
QECI	ui8 	1	0.0
QECS	ui8 	1	0.0
QENA	flag	1	01
QENN	flag	1	01
QERI	hex_	4	00000000
QERR	hex_	4	00000000
QERS	hex_	4	00000000
QFL!	hex_	1	00
QGEC	si8 	1	00
QGFE	flt 	4	0.0
QGHA	flt 	4	0.0
QGHE	flt 	4	0.0
QGHa	si8 	1	ff
QGLA	flt 	4	0.0
QGLE	flt 	4	0.8252730369567871
QGLV	ui8 	1	41.0
QGLa	si8 	1	ff
QGLv	flt 	4	0.16505460441112518
QGPE	flt 	4	0.0
QIEC	si8 	1	00
QIFE	flt 	4	0.0
QIHA	flt 	4	0.0
QIHE	flt 	4	0.0
QIHa	si8 	1	ff
QILA	flt 	4	0.0
QILE	flt 	4	0.8252730369567871
QILV	ui8 	1	41.0
QILa	si8 	1	ff
QILv	flt 	4	0.16505460441112518
QIPE	flt 	4	0.0
QVER	ui8 	1	1.0
RBID	ui32	4	58.0
RBRV	ui32	4	3.0
RCID	ui32	4	32786.0
RCRV	ui32	4	16.0
RECI	ui64	8	001105de0c078026
RESV	ch8*	16	0000000000000000
RGEN	ui8 	1	3.0
RMAC	hex_	6	000000000000
RMSN	hex_	17	4330323034353730
RPlt	ch8*	8	6a31353266000000
RSSN	hex_	16	433032445033444a
RUID	?	?	ERR
RVER	?	?	ERR
RWCV	hex_	4	58300000
SB0G	flt 	4	0.6399999856948853
SB0H	ui8 	1	3.0
SB0N	flt 	4	0.0
SB0W	sp78	2	14.83984375
SB0X	sp78	2	14.83984375
SBF 	hex_	4	00000000
SBFD	hex_	4	00000000
SBFE	flag	1	01
SBFF	hex_	4	00000000
SBFL	hex_	4	00000000
SBFN	hex_	4	00000000
SBFU	hex_	4	00000000
SBFV	hex_	4	007fffff
SBFZ	ui8 	1	0.0
SCIL	ui8 	1	0.0
SPH0	ui16	2	0.0
SPHR	ui32	4	0.0
SPHS	ui8 	1	1.0
SPHT	ui16	2	0.0
TA0V	sp78	2	24.2109375
TB0T	sp78	2	35.3984375
TB1T	sp78	2	34.5
TB2T	sp78	2	35.3984375
TC0E	sp78	2	66.60546875
TC0F	sp78	2	68.36328125
TC0P	sp78	2	57.1875
TC0T	sp78	2	-0.078125
TC1C	sp78	2	66.0
TC2C	sp78	2	64.0
TC3C	sp78	2	65.0
TC4C	sp78	2	66.0
TC5C	sp78	2	64.0
TC6C	sp78	2	64.0
TC7C	sp78	2	65.0
TC8C	sp78	2	64.0
TCGC	sp78	2	64.0
TCMX	sp78	2	66.25
TCSA	sp78	2	66.0
TCXC	sp78	2	66.25
TF0S	sp78	2	6.84765625
TG0P	sp78	2	60.1875
TG1P	sp78	2	64.0625
TGDD	sp78	2	64.0
TGDE	sp78	2	56.0
TGDF	sp78	2	65.28515625
TGDT	sp78	2	0.0234375
TGVF	sp78	2	61.875
TGVP	sp78	2	61.875
TH0F	sp78	2	42.73828125
TH0X	sp78	2	42.84765625
TH0a	sp78	2	37.3671875
TH0b	sp78	2	37.2890625
TH1a	sp78	2	37.5703125
TH1b	sp78	2	42.84765625
TM0P	sp78	2	61.25
TPCD	sp78	2	63.0
TTLD	sp78	2	38.375
TTRD	sp78	2	54.5
TW0P	sp78	2	56.4375
TaLC	sp78	2	39.125
TaRC	sp78	2	48.125
Th1H	sp78	2	58.0625
Th2H	sp78	2	55.625
Tm0P	sp78	2	60.75
Ts0P	sp78	2	35.99609375
Ts0S	sp78	2	43.875
Ts1P	sp78	2	32.99609375
Ts1S	sp78	2	43.33984375
Ts2S	sp78	2	43.26171875
VCAC	flt 	4	0.9277441501617432
VCSC	flt 	4	0.0
VCTC	flt 	4	0.0
VD0R	flt 	4	19.23723793029785
VG0C	flt 	4	0.7289523482322693
VG1C	flt 	4	0.776236891746521
VP0R	flt 	4	12.558269500732422
VP0d	flt 	4	1.0
VP0u	flt 	4	250.0
WCPW	ui8 	1	2.0
WKEN	hex_	4	00000000
WKOS	ui8 	1	0.0
WKTP	ui8 	1	0.0
WOr0	si8 	1	02
WOw0	si8 	1	ff
WOw1	si8 	1	ff
WOw2	si8 	1	ff
WPo0	si8 	1	ff
ZPEN	hex_	1	3f
aDC#	ui32	4	251658240.0
aDC?	ui32	4	0.0
gP01	ui32	4	0.0
gP02	ui32	4	0.0
gP03	ui32	4	0.0
gP04	ui32	4	0.0
gP05	ui32	4	0.0
gP06	ui32	4	0.0
gP07	ui32	4	0.0
gP08	ui32	4	0.0
gP09	ui32	4	0.0
gP0a	ui32	4	0.0
gP0b	ui32	4	0.0
gP0c	ui32	4	0.0
gP0d	ui32	4	0.0
gP0e	ui32	4	0.0
gP0f	ui32	4	0.0
gP10	ui32	4	0.0
gP11	ui32	4	0.0
gP12	ui32	4	0.0
gP13	ui32	4	0.0
gP14	ui32	4	0.0
gP15	ui32	4	0.0
gP16	ui32	4	0.0
gP17	ui32	4	0.0
gP18	ui32	4	0.0
gP19	ui32	4	0.0
hC0I	flt 	4	0.0
hC0N	flt 	4	0.0
hC0S	flt 	4	0.0
hC0T	flt 	4	0.0
hE0I	flt 	4	0.0
hE0N	flt 	4	0.0
hE0S	flt 	4	0.0
hE0T	flt 	4	0.0
hE1I	flt 	4	0.0
hE1N	flt 	4	0.0
hE1S	flt 	4	0.0
hE1T	flt 	4	0.0
hI0I	flt 	4	0.0
hI0N	flt 	4	0.0
hI0S	flt 	4	0.0
hI0T	flt 	4	0.0
hQTZ	flt 	4	0.0
hSci	ui8 	1	0.0
hSdn	flt 	4	0.0
hSei	ui16	2	0.0
hSia	ui16	2	0.0
hSii	ui8 	1	0.0
hSij	ui8 	1	0.0
hSta	hex_	3	010102
hSup	flt 	4	0.0
pmFC	hex_	2	0000
zSAa	ui64	8	7f21e20003000000
zSAc	ui32	4	3004891136.0
zSAi	ui32	4	3339190272.0
zSBa	ui64	8	0000000000000000
zSBc	ui32	4	0.0
zSBi	si32	4	00000000
zSDa	si64	8	0000000000000000
zSDc	ui32	4	0.0
zSEi	ui64	8	22ba350800000000
zSEj	ui32	4	374407168.0
zSEm	ch8*	32	726a347270717538
zSEs	ui32	4	3713597440.0
zSEw	ui64	8	a1db170900000000
zSLa	si64	8	22678e1d00000000
zSLc	ui32	4	3240886272.0
zSLi	si32	4	ea230100
zSPa	ui64	8	22678e1d00000000
zSPc	ui32	4	3004891136.0
zSPe	ui32	4	0.0
zSPi	ui32	4	3928162560.0
zSPm	ui32	4	625672192.0
zSPn	ui32	4	823066624.0
zSPp	?	?	ERR
